feature,mean_abs_shap,mean_shap
feat_mean_remaining_reinst,2.3649897880721342,-0.9816531717335735
feat_mean_remaining_mig,1.7515823730996465,0.9255520273402151
feat_mean_security_penalty,0.4278772316646721,0.2192129541532076
feat_vim1_ram,0.3956390730709804,-0.08392293717461737
feat_total_ues,0.27132604314560327,-0.083091715654426
feat_mean_network_penalty,0.2705556372112538,0.19023510118316797
feat_max_network_penalty,0.25223210636742094,-0.14497599330914643
feat_vim0_ram,0.2417032842959759,0.026006457384664766
feat_vim0_cpu,0.11991378490563709,-0.010201468422205581
feat_max_security_penalty,0.11610245344141097,-0.012307529321724237
feat_vim1_cpu,0.06824977905593668,-0.003637514155467116
feat_min_remaining_mig,0.056406505748369765,-0.04121791088490667
feat_mean_mtd_overhead,2.6339345041389694e-06,1.7005948143751076e-06
feat_mean_dos_score,0.0,0.0
feat_max_dos_score,0.0,0.0
feat_mean_dataleak_score,0.0,0.0
feat_max_dataleak_score,0.0,0.0
feat_mean_apt_score,0.0,0.0
feat_min_remaining_reinst,0.0,0.0
feat_max_apt_score,0.0,0.0
feat_nb_resources,0.0,0.0
